"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"State"	"State Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"45-54 years"	"45-54"	"Colorado"	"08"	"Male"	"M"	82	297388	27.573
	"1999"	"1999"	"45-54 years"	"45-54"	"Connecticut"	"09"	"Female"	"F"	12	240846	Unreliable
	"1999"	"1999"	"45-54 years"	"45-54"	"Connecticut"	"09"	"Male"	"M"	43	228474	18.821
	"1999"	"1999"	"45-54 years"	"45-54"	"Delaware"	"10"	"Male"	"M"	13	48750	Unreliable
	"1999"	"1999"	"45-54 years"	"45-54"	"Florida"	"12"	"Female"	"F"	86	1025162	8.389
	"1999"	"1999"	"45-54 years"	"45-54"	"Florida"	"12"	"Male"	"M"	287	966780	29.686
	"1999"	"1999"	"45-54 years"	"45-54"	"Georgia"	"13"	"Female"	"F"	32	537890	5.949
	"1999"	"1999"	"45-54 years"	"45-54"	"Georgia"	"13"	"Male"	"M"	104	508674	20.445
	"1999"	"1999"	"45-54 years"	"45-54"	"Hawaii"	"15"	"Male"	"M"	16	83710	Unreliable
	"1999"	"1999"	"45-54 years"	"45-54"	"Idaho"	"16"	"Male"	"M"	17	82912	Unreliable
	"1999"	"1999"	"45-54 years"	"45-54"	"Illinois"	"17"	"Female"	"F"	42	808142	5.197
	"1999"	"1999"	"45-54 years"	"45-54"	"Illinois"	"17"	"Male"	"M"	131	775959	16.882
	"1999"	"1999"	"45-54 years"	"45-54"	"Indiana"	"18"	"Female"	"F"	24	402438	5.964
	"1999"	"1999"	"45-54 years"	"45-54"	"Indiana"	"18"	"Male"	"M"	81	393302	20.595
	"1999"	"1999"	"45-54 years"	"45-54"	"Iowa"	"19"	"Female"	"F"	10	190483	Unreliable
	"1999"	"1999"	"45-54 years"	"45-54"	"Iowa"	"19"	"Male"	"M"	35	192057	18.224
	"1999"	"1999"	"45-54 years"	"45-54"	"Kansas"	"20"	"Female"	"F"	15	171823	Unreliable
	"1999"	"1999"	"45-54 years"	"45-54"	"Kansas"	"20"	"Male"	"M"	38	172334	22.050
	"1999"	"1999"	"45-54 years"	"45-54"	"Kentucky"	"21"	"Female"	"F"	29	275483	10.527
	"1999"	"1999"	"45-54 years"	"45-54"	"Kentucky"	"21"	"Male"	"M"	53	265956	19.928
	"1999"	"1999"	"45-54 years"	"45-54"	"Louisiana"	"22"	"Female"	"F"	23	293386	7.840
	"1999"	"1999"	"45-54 years"	"45-54"	"Louisiana"	"22"	"Male"	"M"	67	277057	24.183
	"1999"	"1999"	"45-54 years"	"45-54"	"Maine"	"23"	"Male"	"M"	24	92618	25.913
	"1999"	"1999"	"45-54 years"	"45-54"	"Maryland"	"24"	"Female"	"F"	12	381821	Unreliable
	"1999"	"1999"	"45-54 years"	"45-54"	"Maryland"	"24"	"Male"	"M"	58	352869	16.437
	"1999"	"1999"	"45-54 years"	"45-54"	"Massachusetts"	"25"	"Female"	"F"	18	437202	Unreliable
	"1999"	"1999"	"45-54 years"	"45-54"	"Massachusetts"	"25"	"Male"	"M"	57	412688	13.812
	"1999"	"1999"	"45-54 years"	"45-54"	"Michigan"	"26"	"Female"	"F"	43	673980	6.380
	"1999"	"1999"	"45-54 years"	"45-54"	"Michigan"	"26"	"Male"	"M"	132	656207	20.116
	"1999"	"1999"	"45-54 years"	"45-54"	"Minnesota"	"27"	"Female"	"F"	14	320338	Unreliable
	"1999"	"1999"	"45-54 years"	"45-54"	"Minnesota"	"27"	"Male"	"M"	61	323007	18.885
	"1999"	"1999"	"45-54 years"	"45-54"	"Mississippi"	"28"	"Male"	"M"	30	170376	17.608
	"1999"	"1999"	"45-54 years"	"45-54"	"Missouri"	"29"	"Female"	"F"	28	369525	7.577
	"1999"	"1999"	"45-54 years"	"45-54"	"Missouri"	"29"	"Male"	"M"	77	351662	21.896
	"1999"	"1999"	"45-54 years"	"45-54"	"Montana"	"30"	"Male"	"M"	20	66448	30.099
	"1999"	"1999"	"45-54 years"	"45-54"	"Nebraska"	"31"	"Male"	"M"	24	109357	21.946
	"1999"	"1999"	"45-54 years"	"45-54"	"Nevada"	"32"	"Female"	"F"	18	126908	Unreliable
	"1999"	"1999"	"45-54 years"	"45-54"	"Nevada"	"32"	"Male"	"M"	54	129481	41.705
	"1999"	"1999"	"45-54 years"	"45-54"	"New Hampshire"	"33"	"Male"	"M"	26	88379	29.419
	"1999"	"1999"	"45-54 years"	"45-54"	"New Jersey"	"34"	"Female"	"F"	23	583442	3.942
	"1999"	"1999"	"45-54 years"	"45-54"	"New Jersey"	"34"	"Male"	"M"	72	547694	13.146
	"1999"	"1999"	"45-54 years"	"45-54"	"New Mexico"	"35"	"Male"	"M"	47	116461	40.357
	"1999"	"1999"	"45-54 years"	"45-54"	"New York"	"36"	"Female"	"F"	49	1297234	3.777
	"1999"	"1999"	"45-54 years"	"45-54"	"New York"	"36"	"Male"	"M"	166	1197851	13.858
	"1999"	"1999"	"45-54 years"	"45-54"	"North Carolina"	"37"	"Female"	"F"	50	542672	9.214
	"1999"	"1999"	"45-54 years"	"45-54"	"North Carolina"	"37"	"Male"	"M"	116	513327	22.598
	"1999"	"1999"	"45-54 years"	"45-54"	"Ohio"	"39"	"Female"	"F"	46	777350	5.918
	"1999"	"1999"	"45-54 years"	"45-54"	"Ohio"	"39"	"Male"	"M"	119	747403	15.922
	"1999"	"1999"	"45-54 years"	"45-54"	"Oklahoma"	"40"	"Female"	"F"	23	225279	10.210
	"1999"	"1999"	"45-54 years"	"45-54"	"Oklahoma"	"40"	"Male"	"M"	55	217390	25.300
	"1999"	"1999"	"45-54 years"	"45-54"	"Oregon"	"41"	"Female"	"F"	21	248835	8.439
	"1999"	"1999"	"45-54 years"	"45-54"	"Oregon"	"41"	"Male"	"M"	76	246155	30.875
	"1999"	"1999"	"45-54 years"	"45-54"	"Pennsylvania"	"42"	"Female"	"F"	48	844482	5.684
	"1999"	"1999"	"45-54 years"	"45-54"	"Pennsylvania"	"42"	"Male"	"M"	167	814584	20.501
	"1999"	"1999"	"45-54 years"	"45-54"	"Rhode Island"	"44"	"Male"	"M"	13	67028	Unreliable
	"1999"	"1999"	"45-54 years"	"45-54"	"South Carolina"	"45"	"Female"	"F"	17	276191	Unreliable
	"1999"	"1999"	"45-54 years"	"45-54"	"South Carolina"	"45"	"Male"	"M"	49	258099	18.985
	"1999"	"1999"	"45-54 years"	"45-54"	"South Dakota"	"46"	"Male"	"M"	20	47869	41.781
	"1999"	"1999"	"45-54 years"	"45-54"	"Tennessee"	"47"	"Female"	"F"	34	392169	8.670
	"1999"	"1999"	"45-54 years"	"45-54"	"Tennessee"	"47"	"Male"	"M"	97	374763	25.883
	"1999"	"1999"	"45-54 years"	"45-54"	"Texas"	"48"	"Female"	"F"	87	1276664	6.815
	"1999"	"1999"	"45-54 years"	"45-54"	"Texas"	"48"	"Male"	"M"	263	1244195	21.138
	"1999"	"1999"	"45-54 years"	"45-54"	"Utah"	"49"	"Female"	"F"	10	114818	Unreliable
	"1999"	"1999"	"45-54 years"	"45-54"	"Utah"	"49"	"Male"	"M"	33	114783	28.750
	"1999"	"1999"	"45-54 years"	"45-54"	"Virginia"	"51"	"Female"	"F"	36	497248	7.240
	"1999"	"1999"	"45-54 years"	"45-54"	"Virginia"	"51"	"Male"	"M"	111	474690	23.384
	"1999"	"1999"	"45-54 years"	"45-54"	"Washington"	"53"	"Female"	"F"	37	413578	8.946
	"1999"	"1999"	"45-54 years"	"45-54"	"Washington"	"53"	"Male"	"M"	111	409640	27.097
	"1999"	"1999"	"45-54 years"	"45-54"	"West Virginia"	"54"	"Male"	"M"	45	131608	34.192
	"1999"	"1999"	"45-54 years"	"45-54"	"Wisconsin"	"55"	"Female"	"F"	27	352996	7.649
	"1999"	"1999"	"45-54 years"	"45-54"	"Wisconsin"	"55"	"Male"	"M"	82	356822	22.981
	"1999"	"1999"	"45-54 years"	"45-54"	"Wyoming"	"56"	"Male"	"M"	10	36606	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Alabama"	"01"	"Female"	"F"	11	216486	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Alabama"	"01"	"Male"	"M"	56	194056	28.858
	"1999"	"1999"	"55-64 years"	"55-64"	"Arizona"	"04"	"Female"	"F"	21	224305	9.362
	"1999"	"1999"	"55-64 years"	"55-64"	"Arizona"	"04"	"Male"	"M"	68	203442	33.425
	"1999"	"1999"	"55-64 years"	"55-64"	"Arkansas"	"05"	"Male"	"M"	26	119881	21.688
	"1999"	"1999"	"55-64 years"	"55-64"	"California"	"06"	"Female"	"F"	65	1319908	4.925
	"1999"	"1999"	"55-64 years"	"55-64"	"California"	"06"	"Male"	"M"	255	1223139	20.848
	"1999"	"1999"	"55-64 years"	"55-64"	"Colorado"	"08"	"Female"	"F"	14	167246	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Colorado"	"08"	"Male"	"M"	37	161800	22.868
	"1999"	"1999"	"55-64 years"	"55-64"	"Connecticut"	"09"	"Male"	"M"	34	145109	23.431
	"1999"	"1999"	"55-64 years"	"55-64"	"Florida"	"12"	"Female"	"F"	59	800611	7.369
	"1999"	"1999"	"55-64 years"	"55-64"	"Florida"	"12"	"Male"	"M"	140	708839	19.751
	"1999"	"1999"	"55-64 years"	"55-64"	"Georgia"	"13"	"Female"	"F"	15	334480	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Georgia"	"13"	"Male"	"M"	72	308354	23.350
	"1999"	"1999"	"55-64 years"	"55-64"	"Idaho"	"16"	"Male"	"M"	11	52239	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Illinois"	"17"	"Female"	"F"	22	537661	4.092
	"1999"	"1999"	"55-64 years"	"55-64"	"Illinois"	"17"	"Male"	"M"	80	491627	16.272
	"1999"	"1999"	"55-64 years"	"55-64"	"Indiana"	"18"	"Male"	"M"	29	252551	11.483
	"1999"	"1999"	"55-64 years"	"55-64"	"Iowa"	"19"	"Male"	"M"	29	124230	23.344
	"1999"	"1999"	"55-64 years"	"55-64"	"Kansas"	"20"	"Male"	"M"	24	105733	22.699
	"1999"	"1999"	"55-64 years"	"55-64"	"Kentucky"	"21"	"Male"	"M"	33	175819	18.769
	"1999"	"1999"	"55-64 years"	"55-64"	"Louisiana"	"22"	"Female"	"F"	12	196784	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Louisiana"	"22"	"Male"	"M"	39	176452	22.102
	"1999"	"1999"	"55-64 years"	"55-64"	"Maine"	"23"	"Male"	"M"	12	58545	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Maryland"	"24"	"Male"	"M"	36	219754	16.382
	"1999"	"1999"	"55-64 years"	"55-64"	"Massachusetts"	"25"	"Female"	"F"	15	279849	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Massachusetts"	"25"	"Male"	"M"	40	254634	15.709
	"1999"	"1999"	"55-64 years"	"55-64"	"Michigan"	"26"	"Female"	"F"	24	437946	5.480
	"1999"	"1999"	"55-64 years"	"55-64"	"Michigan"	"26"	"Male"	"M"	70	411898	16.994
	"1999"	"1999"	"55-64 years"	"55-64"	"Minnesota"	"27"	"Female"	"F"	10	201434	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Minnesota"	"27"	"Male"	"M"	27	194395	13.889
	"1999"	"1999"	"55-64 years"	"55-64"	"Mississippi"	"28"	"Female"	"F"	10	127722	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Mississippi"	"28"	"Male"	"M"	33	114647	28.784
	"1999"	"1999"	"55-64 years"	"55-64"	"Missouri"	"29"	"Female"	"F"	15	260010	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Missouri"	"29"	"Male"	"M"	52	239259	21.734
	"1999"	"1999"	"55-64 years"	"55-64"	"Montana"	"30"	"Male"	"M"	11	41804	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Nebraska"	"31"	"Male"	"M"	16	68387	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Nevada"	"32"	"Male"	"M"	39	91487	42.629
	"1999"	"1999"	"55-64 years"	"55-64"	"New Jersey"	"34"	"Female"	"F"	14	388538	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"New Jersey"	"34"	"Male"	"M"	45	352541	12.764
	"1999"	"1999"	"55-64 years"	"55-64"	"New Mexico"	"35"	"Male"	"M"	23	74425	30.904
	"1999"	"1999"	"55-64 years"	"55-64"	"New York"	"36"	"Female"	"F"	32	889098	3.599
	"1999"	"1999"	"55-64 years"	"55-64"	"New York"	"36"	"Male"	"M"	100	775941	12.888
	"1999"	"1999"	"55-64 years"	"55-64"	"North Carolina"	"37"	"Female"	"F"	24	372529	6.442
	"1999"	"1999"	"55-64 years"	"55-64"	"North Carolina"	"37"	"Male"	"M"	67	337298	19.864
	"1999"	"1999"	"55-64 years"	"55-64"	"Ohio"	"39"	"Female"	"F"	26	525053	4.952
	"1999"	"1999"	"55-64 years"	"55-64"	"Ohio"	"39"	"Male"	"M"	77	477384	16.130
	"1999"	"1999"	"55-64 years"	"55-64"	"Oklahoma"	"40"	"Male"	"M"	35	149688	23.382
	"1999"	"1999"	"55-64 years"	"55-64"	"Oregon"	"41"	"Male"	"M"	40	145281	27.533
	"1999"	"1999"	"55-64 years"	"55-64"	"Pennsylvania"	"42"	"Female"	"F"	23	587749	3.913
	"1999"	"1999"	"55-64 years"	"55-64"	"Pennsylvania"	"42"	"Male"	"M"	115	532986	21.577
	"1999"	"1999"	"55-64 years"	"55-64"	"South Carolina"	"45"	"Female"	"F"	12	190345	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"South Carolina"	"45"	"Male"	"M"	47	172669	27.220
	"1999"	"1999"	"55-64 years"	"55-64"	"Tennessee"	"47"	"Female"	"F"	10	272916	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Tennessee"	"47"	"Male"	"M"	54	250764	21.534
	"1999"	"1999"	"55-64 years"	"55-64"	"Texas"	"48"	"Female"	"F"	48	806619	5.951
	"1999"	"1999"	"55-64 years"	"55-64"	"Texas"	"48"	"Male"	"M"	131	750046	17.466
	"1999"	"1999"	"55-64 years"	"55-64"	"Utah"	"49"	"Male"	"M"	17	68062	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Virginia"	"51"	"Female"	"F"	27	317349	8.508
	"1999"	"1999"	"55-64 years"	"55-64"	"Virginia"	"51"	"Male"	"M"	70	297502	23.529
	"1999"	"1999"	"55-64 years"	"55-64"	"Washington"	"53"	"Female"	"F"	25	243311	10.275
	"1999"	"1999"	"55-64 years"	"55-64"	"Washington"	"53"	"Male"	"M"	52	239401	21.721
	"1999"	"1999"	"55-64 years"	"55-64"	"West Virginia"	"54"	"Male"	"M"	17	88635	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Wisconsin"	"55"	"Female"	"F"	18	230025	Unreliable
	"1999"	"1999"	"55-64 years"	"55-64"	"Wisconsin"	"55"	"Male"	"M"	43	220229	19.525
	"1999"	"1999"	"65-74 years"	"65-74"	"Alabama"	"01"	"Male"	"M"	49	139117	35.222
	"1999"	"1999"	"65-74 years"	"65-74"	"Arizona"	"04"	"Male"	"M"	45	170664	26.368
	"1999"	"1999"	"65-74 years"	"65-74"	"Arkansas"	"05"	"Male"	"M"	22	89393	24.610
	"1999"	"1999"	"65-74 years"	"65-74"	"California"	"06"	"Female"	"F"	50	1032910	4.841
	"1999"	"1999"	"65-74 years"	"65-74"	"California"	"06"	"Male"	"M"	233	855094	27.248
	"1999"	"1999"	"65-74 years"	"65-74"	"Colorado"	"08"	"Male"	"M"	33	103695	31.824
	"1999"	"1999"	"65-74 years"	"65-74"	"Connecticut"	"09"	"Male"	"M"	20	104282	19.179
	"1999"	"1999"	"65-74 years"	"65-74"	"Florida"	"12"	"Female"	"F"	55	790418	6.958
	"1999"	"1999"	"65-74 years"	"65-74"	"Florida"	"12"	"Male"	"M"	188	672447	27.958
	"1999"	"1999"	"65-74 years"	"65-74"	"Georgia"	"13"	"Female"	"F"	14	241213	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Georgia"	"13"	"Male"	"M"	66	190063	34.725
	"1999"	"1999"	"65-74 years"	"65-74"	"Idaho"	"16"	"Male"	"M"	12	35800	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Illinois"	"17"	"Female"	"F"	10	432841	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Illinois"	"17"	"Male"	"M"	58	345235	16.800
	"1999"	"1999"	"65-74 years"	"65-74"	"Indiana"	"18"	"Male"	"M"	37	176842	20.923
	"1999"	"1999"	"65-74 years"	"65-74"	"Iowa"	"19"	"Male"	"M"	22	96751	22.739
	"1999"	"1999"	"65-74 years"	"65-74"	"Kansas"	"20"	"Male"	"M"	18	80409	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Kentucky"	"21"	"Male"	"M"	34	122420	27.773
	"1999"	"1999"	"65-74 years"	"65-74"	"Louisiana"	"22"	"Male"	"M"	32	124854	25.630
	"1999"	"1999"	"65-74 years"	"65-74"	"Maine"	"23"	"Male"	"M"	14	43798	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Maryland"	"24"	"Male"	"M"	36	143252	25.131
	"1999"	"1999"	"65-74 years"	"65-74"	"Massachusetts"	"25"	"Male"	"M"	14	190689	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Michigan"	"26"	"Male"	"M"	59	290962	20.278
	"1999"	"1999"	"65-74 years"	"65-74"	"Minnesota"	"27"	"Male"	"M"	17	136569	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Mississippi"	"28"	"Male"	"M"	28	80924	34.600
	"1999"	"1999"	"65-74 years"	"65-74"	"Missouri"	"29"	"Male"	"M"	50	177894	28.107
	"1999"	"1999"	"65-74 years"	"65-74"	"Montana"	"30"	"Male"	"M"	15	29636	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Nebraska"	"31"	"Male"	"M"	10	53382	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Nevada"	"32"	"Male"	"M"	34	64030	53.100
	"1999"	"1999"	"65-74 years"	"65-74"	"New Jersey"	"34"	"Male"	"M"	41	255408	16.053
	"1999"	"1999"	"65-74 years"	"65-74"	"New Mexico"	"35"	"Male"	"M"	18	54502	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"New York"	"36"	"Female"	"F"	26	713235	3.645
	"1999"	"1999"	"65-74 years"	"65-74"	"New York"	"36"	"Male"	"M"	81	562652	14.396
	"1999"	"1999"	"65-74 years"	"65-74"	"North Carolina"	"37"	"Male"	"M"	61	235613	25.890
	"1999"	"1999"	"65-74 years"	"65-74"	"Ohio"	"39"	"Female"	"F"	23	441793	5.206
	"1999"	"1999"	"65-74 years"	"65-74"	"Ohio"	"39"	"Male"	"M"	95	354275	26.815
	"1999"	"1999"	"65-74 years"	"65-74"	"Oklahoma"	"40"	"Male"	"M"	26	109473	23.750
	"1999"	"1999"	"65-74 years"	"65-74"	"Oregon"	"41"	"Male"	"M"	43	101726	42.270
	"1999"	"1999"	"65-74 years"	"65-74"	"Pennsylvania"	"42"	"Female"	"F"	15	548864	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Pennsylvania"	"42"	"Male"	"M"	84	433220	19.390
	"1999"	"1999"	"65-74 years"	"65-74"	"South Carolina"	"45"	"Male"	"M"	28	119916	23.350
	"1999"	"1999"	"65-74 years"	"65-74"	"Tennessee"	"47"	"Female"	"F"	12	211999	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Tennessee"	"47"	"Male"	"M"	60	168714	35.563
	"1999"	"1999"	"65-74 years"	"65-74"	"Texas"	"48"	"Female"	"F"	34	621211	5.473
	"1999"	"1999"	"65-74 years"	"65-74"	"Texas"	"48"	"Male"	"M"	137	512505	26.731
	"1999"	"1999"	"65-74 years"	"65-74"	"Utah"	"49"	"Male"	"M"	18	47223	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Virginia"	"51"	"Male"	"M"	50	193861	25.792
	"1999"	"1999"	"65-74 years"	"65-74"	"Washington"	"53"	"Female"	"F"	10	180586	Unreliable
	"1999"	"1999"	"65-74 years"	"65-74"	"Washington"	"53"	"Male"	"M"	58	155983	37.184
	"1999"	"1999"	"65-74 years"	"65-74"	"West Virginia"	"54"	"Male"	"M"	25	66570	37.554
	"1999"	"1999"	"65-74 years"	"65-74"	"Wisconsin"	"55"	"Male"	"M"	36	164267	21.916
	"1999"	"1999"	"75-84 years"	"75-84"	"Alabama"	"01"	"Male"	"M"	34	72852	46.670
	"1999"	"1999"	"75-84 years"	"75-84"	"Arizona"	"04"	"Female"	"F"	13	131213	Unreliable
	"1999"	"1999"	"75-84 years"	"75-84"	"Arizona"	"04"	"Male"	"M"	71	99885	71.082
	"1999"	"1999"	"75-84 years"	"75-84"	"Arkansas"	"05"	"Male"	"M"	29	50539	57.381
	"1999"	"1999"	"75-84 years"	"75-84"	"California"	"06"	"Female"	"F"	40	742128	5.390
	"1999"	"1999"	"75-84 years"	"75-84"	"California"	"06"	"Male"	"M"	215	517511	41.545
	"1999"	"1999"	"75-84 years"	"75-84"	"Colorado"	"08"	"Female"	"F"	10	82732	Unreliable
	"1999"	"1999"	"75-84 years"	"75-84"	"Colorado"	"08"	"Male"	"M"	27	56371	47.897
	"1999"	"1999"	"75-84 years"	"75-84"	"Connecticut"	"09"	"Male"	"M"	18	67390	Unreliable
	"1999"	"1999"	"75-84 years"	"75-84"	"Florida"	"12"	"Female"	"F"	36	581362	6.192
	"1999"	"1999"	"75-84 years"	"75-84"	"Florida"	"12"	"Male"	"M"	179	430968	41.534
	"1999"	"1999"	"75-84 years"	"75-84"	"Georgia"	"13"	"Female"	"F"	14	165821	Unreliable
	"1999"	"1999"	"75-84 years"	"75-84"	"Georgia"	"13"	"Male"	"M"	56	95324	58.747
	"1999"	"1999"	"75-84 years"	"75-84"	"Idaho"	"16"	"Male"	"M"	19	21536	Unreliable
	"1999"	"1999"	"75-84 years"	"75-84"	"Illinois"	"17"	"Female"	"F"	12	329633	Unreliable
	"1999"	"1999"	"75-84 years"	"75-84"	"Illinois"	"17"	"Male"	"M"	63	203735	30.923
	"1999"	"1999"	"75-84 years"	"75-84"	"Indiana"	"18"	"Male"	"M"	43	100207	42.911
	"1999"	"1999"	"75-84 years"	"75-84"	"Iowa"	"19"	"Male"	"M"	19	62126	Unreliable
	"1999"	"1999"	"75-84 years"	"75-84"	"Kansas"	"20"	"Male"	"M"	18	50391	Unreliable
	"1999"	"1999"	"75-84 years"	"75-84"	"Kentucky"	"21"	"Male"	"M"	31	64509	48.055
	"1999"	"1999"	"75-84 years"	"75-84"	"Louisiana"	"22"	"Male"	"M"	30	66127	45.367
	"1999"	"1999"	"75-84 years"	"75-84"	"Maryland"	"24"	"Male"	"M"	27	80138	33.692
	"1999"	"1999"	"75-84 years"	"75-84"	"Massachusetts"	"25"	"Male"	"M"	19	118356	Unreliable
	"1999"	"1999"	"75-84 years"	"75-84"	"Michigan"	"26"	"Female"	"F"	11	262240	Unreliable
	"1999"	"1999"	"75-84 years"	"75-84"	"Michigan"	"26"	"Male"	"M"	45	167079	26.933
	"1999"	"1999"	"75-84 years"	"75-84"	"Minnesota"	"27"	"Male"	"M"	33	84277	39.157
	"1999"	"1999"	"75-84 years"	"75-84"	"Mississippi"	"28"	"Male"	"M"	17	42341	Unreliable
	"1999"	"1999"	"75-84 years"	"75-84"	"Missouri"	"29"	"Male"	"M"	44	101295	43.437
	"1999"	"1999"	"75-84 years"	"75-84"	"Montana"	"30"	"Male"	"M"	17	17936	Unreliable
	"1999"	"1999"	"75-84 years"	"75-84"	"Nevada"	"32"	"Male"	"M"	32	30067	106.429
	"1999"	"1999"	"75-84 years"	"75-84"	"New Jersey"	"34"	"Male"	"M"	37	151937	24.352
	"1999"	"1999"	"75-84 years"	"75-84"	"New Mexico"	"35"	"Male"	"M"	19	29645	Unreliable
	"1999"	"1999"	"75-84 years"	"75-84"	"New York"	"36"	"Female"	"F"	25	524588	4.766
	"1999"	"1999"	"75-84 years"	"75-84"	"New York"	"36"	"Male"	"M"	54	324665	16.633
	"1999"	"1999"	"75-84 years"	"75-84"	"North Carolina"	"37"	"Male"	"M"	43	121999	35.246
	"1999"	"1999"	"75-84 years"	"75-84"	"Ohio"	"39"	"Male"	"M"	83	204831	40.521
	"1999"	"1999"	"75-84 years"	"75-84"	"Oklahoma"	"40"	"Male"	"M"	33	61206	53.916
	"1999"	"1999"	"75-84 years"	"75-84"	"Oregon"	"41"	"Male"	"M"	39	66016	59.077
	"1999"	"1999"	"75-84 years"	"75-84"	"Pennsylvania"	"42"	"Female"	"F"	11	437115	Unreliable
	"1999"	"1999"	"75-84 years"	"75-84"	"Pennsylvania"	"42"	"Male"	"M"	87	269126	32.327
	"1999"	"1999"	"75-84 years"	"75-84"	"South Carolina"	"45"	"Male"	"M"	20	61421	32.562
	"1999"	"1999"	"75-84 years"	"75-84"	"Tennessee"	"47"	"Male"	"M"	37	88428	41.842
	"1999"	"1999"	"75-84 years"	"75-84"	"Texas"	"48"	"Female"	"F"	17	412583	Unreliable
	"1999"	"1999"	"75-84 years"	"75-84"	"Texas"	"48"	"Male"	"M"	119	270227	44.037
	"1999"	"1999"	"75-84 years"	"75-84"	"Virginia"	"51"	"Female"	"F"	12	165029	Unreliable
	"1999"	"1999"	"75-84 years"	"75-84"	"Virginia"	"51"	"Male"	"M"	45	102454	43.922
	"1999"	"1999"	"75-84 years"	"75-84"	"Washington"	"53"	"Female"	"F"	15	140766	Unreliable
	"1999"	"1999"	"75-84 years"	"75-84"	"Washington"	"53"	"Male"	"M"	51	97787	52.154
	"1999"	"1999"	"75-84 years"	"75-84"	"West Virginia"	"54"	"Male"	"M"	12	36781	Unreliable
	"1999"	"1999"	"75-84 years"	"75-84"	"Wisconsin"	"55"	"Male"	"M"	29	98885	29.327
	"1999"	"1999"	"85+ years"	"85+"	"Arizona"	"04"	"Male"	"M"	17	22155	Unreliable
	"1999"	"1999"	"85+ years"	"85+"	"Arkansas"	"05"	"Male"	"M"	12	13298	Unreliable
	"1999"	"1999"	"85+ years"	"85+"	"California"	"06"	"Female"	"F"	24	283620	8.462
	"1999"	"1999"	"85+ years"	"85+"	"California"	"06"	"Male"	"M"	84	129644	64.793
	"1999"	"1999"	"85+ years"	"85+"	"Colorado"	"08"	"Male"	"M"	10	13720	Unreliable
	"1999"	"1999"	"85+ years"	"85+"	"Florida"	"12"	"Female"	"F"	15	214270	Unreliable
	"1999"	"1999"	"85+ years"	"85+"	"Florida"	"12"	"Male"	"M"	71	108641	65.353
	"1999"	"1999"	"85+ years"	"85+"	"Illinois"	"17"	"Male"	"M"	25	51612	48.438
	"1999"	"1999"	"85+ years"	"85+"	"Indiana"	"18"	"Male"	"M"	17	24687	Unreliable
	"1999"	"1999"	"85+ years"	"85+"	"Iowa"	"19"	"Male"	"M"	10	17776	Unreliable
	"1999"	"1999"	"85+ years"	"85+"	"Kentucky"	"21"	"Male"	"M"	15	15593	Unreliable
	"1999"	"1999"	"85+ years"	"85+"	"Louisiana"	"22"	"Male"	"M"	13	15996	Unreliable
	"1999"	"1999"	"85+ years"	"85+"	"Massachusetts"	"25"	"Male"	"M"	11	30087	Unreliable
	"1999"	"1999"	"85+ years"	"85+"	"Michigan"	"26"	"Male"	"M"	22	39713	55.397
	"1999"	"1999"	"85+ years"	"85+"	"Missouri"	"29"	"Male"	"M"	22	26530	82.925
	"1999"	"1999"	"85+ years"	"85+"	"New Jersey"	"34"	"Male"	"M"	17	37495	Unreliable
